Code postal;Localité;Sous-commune;Commune principale;Province
5555;Naomé;Oui;BIÈVRE;Namur
3910;Neerpelt;Oui;PELT;Limbourg
4721;Neu-Moresnet;Oui;LA CALAMINE;Liège
9681;Nukerke;Oui;MAARKEDAL;Flandre-Orientale
8690;Oeren;Oui;ALVERINGEM;Flandre-Occidentale
1480;Oisquercq;Oui;TUBIZE;Brabant Wallon
9620;Oombergen;Oui;ZOTTEGEM;Flandre-Orientale
9500;Ophasselt;Oui;GERAARDSBERGEN;Flandre-Orientale
3800;Ordingen;Oui;SINT-TRUIDEN;Limbourg
4860;PEPINSTER;Non;PEPINSTER;Liège
8600;Pervijze;Oui;DIKSMUIDE;Flandre-Occidentale
1380;Plancenoit;Oui;LASNE;Brabant Wallon
2275;Poederlee;Oui;LILLE;Anvers
6250;Pont-De-Loup;Oui;AISEAU-PRESLES;Hainaut
2243;Pulle;Oui;ZANDHOVEN;Anvers
8970;Reningelst;Oui;POPERINGE;Flandre-Occidentale
2470;RETIE;Non;RETIE;Anvers
5651;Rognée;Oui;WALCOURT;Namur
8510;Rollegem;Oui;KORTRIJK;Flandre-Occidentale
1033;RTL-TVI;;;
4470;SAINT-GEORGES-SUR-MEUSE;Non;SAINT-GEORGES-SUR-MEUSE;Liège
6542;Sars-La-Buissière;Oui;LOBBES;Hainaut
4782;Schoenberg;Oui;SAINT-VITH;Liège
8433;Schore;Oui;MIDDELKERKE;Flandre-Occidentale
5377;Sinsin;Oui;SOMME-LEUZE;Namur
3910;Sint-Huibrechts-Lille;Oui;PELT;Limbourg
9570;Sint-Maria-Lierde;Oui;LIERDE;Flandre-Orientale
9506;Smeerebbe-Vloerzegem;Oui;GERAARDSBERGEN;Flandre-Orientale
4861;Soiron;Oui;PEPINSTER;Liège
5140;SOMBREFFE;Non;SOMBREFFE;Namur
9140;Steendorp;Oui;TEMSE;Flandre-Orientale
1760;Strijtem;Oui;ROOSDAAL;Brabant Flamand
7520;Templeuve;Oui;TOURNAI;Hainaut
4670;Trembleur;Oui;BLÉGNY;Liège
4577;Vierset-Barse;Oui;MODAVE;Liège
8908;Vlamertinge;Oui;IEPER;Flandre-Occidentale
2350;VOSSELAAR;Non;VOSSELAAR;Anvers
7784;Warneton;Oui;COMINES-WARNETON;Hainaut
3118;Werchter;Oui;ROTSELAAR;Brabant Flamand
5100;Wierde;Oui;NAMUR;Namur
7904;Willaupuis;Oui;LEUZE-EN-HAINAUT;Hainaut
6860;Witry;Oui;LÉGLISE;Luxembourg
4690;Wonck;Oui;BASSENGE;Liège
6953;Ambly;Oui;NASSOGNE;Luxembourg
2060;ANTWERPEN;Non;ANTWERPEN;Anvers
1390;Archennes;Oui;GREZ-DOICEAU;Brabant Wallon
6880;Auby-Sur-Semois;Oui;BERTRIX;Luxembourg
4630;Ayeneux;Oui;SOUMAGNE;Liège
9310;Baardegem;Oui;AALST;Flandre-Orientale
9420;Bambrugge;Oui;ERPE-MERE;Flandre-Orientale
6594;Beauwelz;Oui;MOMIGNIES;Hainaut
5000;Beez;Oui;NAMUR;Namur
4360;Bergilers;Oui;OREYE;Liège
6880;BERTRIX;Non;BERTRIX;Luxembourg
4610;BEYNE-HEUSAY;Non;BEYNE-HEUSAY;Liège
1301;Bierges;Oui;WAVRE;Brabant Wallon
2850;BOOM;Non;BOOM;Anvers
6200;Bouffioulx;Oui;CHÂTELET;Hainaut
5500;Bouvignes-Sur-Meuse;Oui;DINANT;Namur
7940;Cambron-Casteau;Oui;BRUGELETTE;Hainaut
5590;Chevetogne;Oui;CINEY;Namur
7780;COMINES-WARNETON;Non;COMINES-WARNETON;Hainaut
4280;Cras-Avernas;Oui;HANNUT;Liège
5100;Dave;Oui;NAMUR;Namur
9070;DESTELBERGEN;Non;DESTELBERGEN;Flandre-Orientale
7730;Estaimbourg;Oui;ESTAIMPUIS;Hainaut
8460;Ettelgem;Oui;OUDENBURG;Flandre-Occidentale
5380;FERNELMONT;Non;FERNELMONT;Namur
4400;Flémalle-Grande;Oui;FLÉMALLE;Liège
7880;FLOBECQ;Non;FLOBECQ;Hainaut
5334;Florée;Oui;ASSESSE;Namur
7503;Froyennes;Oui;TOURNAI;Hainaut
4260;Fumal;Oui;BRAIVES;Liège
7823;Gibecq;Oui;ATH;Hainaut
4300;Grand-Axhe;Oui;WAREMME;Liège
3670;Gruitrode;Oui;OUDSBERGEN;Limbourg
6704;Guirsch;Oui;ARLON;Luxembourg
5580;Han-Sur-Lesse;Oui;ROCHEFORT;Namur
8610;Handzame;Oui;KORTEMARK;Flandre-Occidentale
4920;Harzé;Oui;AYWAILLE;Liège
1540;Herfelingen;Oui;HERNE;Brabant Flamand
4728;Hergenrath;Oui;LA CALAMINE;Liège
8830;HOOGLEDE;Non;HOOGLEDE;Flandre-Occidentale
4682;Houtain-Saint-Siméon;Oui;OUPEYE;Liège
9270;Kalken;Oui;LAARNE;Flandre-Orientale
1081;KOEKELBERG;Non;KOEKELBERG;Bruxelles (19 communes)
4450;Lantin;Oui;JUPRELLE;Liège
4261;Latinne;Oui;BRAIVES;Liège
4217;Lavoir;Oui;HÉRON;Liège
7730;Leers-Nord;Oui;ESTAIMPUIS;Hainaut
8432;Leffinge;Oui;MIDDELKERKE;Flandre-Occidentale
2500;LIER;Non;LIER;Anvers
1840;Malderen;Oui;LONDERZEEL;Brabant Flamand
2800;MECHELEN;Non;MECHELEN;Anvers
3870;Mechelen-Bovelingen;Oui;HEERS;Limbourg
9420;Mere;Oui;ERPE-MERE;Flandre-Orientale
4630;Micheroux;Oui;SOUMAGNE;Liège
6870;Mirwart;Oui;SAINT-HUBERT;Luxembourg
3740;Mopertingen;Oui;BILZEN;Limbourg
7140;Morlanwelz-Mariemont;Oui;MORLANWELZ;Hainaut
4670;Mortier;Oui;BLÉGNY;Liège
3670;Neerglabbeek;Oui;OUDSBERGEN;Limbourg
6840;NEUFCHÂTEAU;Non;NEUFCHÂTEAU;Luxembourg
2560;NIJLEN;Non;NIJLEN;Anvers
7080;Noirchain;Oui;FRAMERIES;Hainaut
7022;Nouvelles;Oui;MONS;Hainaut
6850;Offagne;Oui;PALISEUL;Luxembourg
5190;Onoz;Oui;JEMEPPE-SUR-SAMBRE;Namur
2861;Onze-Lieve-Vrouw-Waver;Oui;SINT-KATELIJNE-WAVER;Anvers
3660;Opglabbeek;Oui;OUDSBERGEN;Limbourg
3090;OVERIJSE;Non;OVERIJSE;Brabant Flamand
9661;Parike;Oui;BRAKEL;Flandre-Orientale
1360;PERWEZ;Non;PERWEZ;Brabant Wallon
1800;Peutie;Oui;VILVOORDE;Brabant Flamand
5380;Pontillas;Oui;FERNELMONT;Namur
9420;Aaigem;Oui;ERPE-MERE;Flandre-Orientale
5310;Aische-En-Refail;Oui;EGHEZÉE;Namur
6870;Arville;Oui;SAINT-HUBERT;Luxembourg
6951;Bande;Oui;NASSOGNE;Luxembourg
4651;Battice;Oui;HERVE;Liège
7130;Battignies;Oui;BINCHE;Hainaut
6672;Beho;Oui;GOUVY;Luxembourg
4960;Bellevaux-Ligneuville;Oui;MALMEDY;Liège
7970;BELOEIL;Non;BELOEIL;Hainaut
4607;Berneau;Oui;DALHEM;Liège
3060;BERTEM;Non;BERTEM;Brabant Flamand
6687;BERTOGNE;Non;BERTOGNE;Luxembourg
3740;Beverst;Oui;BILZEN;Limbourg
3740;BILZEN;Non;BILZEN;Limbourg
4670;BLÉGNY;Non;BLÉGNY;Liège
4280;Blehen;Oui;HANNUT;Liège
5140;Boignée;Oui;SOMBREFFE;Namur
8630;Booitshoeke;Oui;VEURNE;Flandre-Occidentale
5660;Boussu-En-Fagne;Oui;COUVIN;Namur
7803;Bouvignies;Oui;ATH;Hainaut
5590;Braibant;Oui;CINEY;Namur
5310;Branchon;Oui;EGHEZÉE;Namur
7130;Bray;Oui;BINCHE;Hainaut
5660;Brûly;Oui;COUVIN;Namur
1099;Bruxelles X;;;
8630;Bulskamp;Oui;VEURNE;Flandre-Occidentale
6742;Chantemelle;Oui;ETALLE;Luxembourg
6180;COURCELLES;Non;COURCELLES;Hainaut
5660;Dailly;Oui;COUVIN;Namur
6020;Dampremy;Oui;CHARLEROI;Hainaut
5630;Daussois;Oui;CERFONTAINE;Namur
7912;Dergneau;Oui;FRASNES-LEZ-ANVAING;Hainaut
1700;DILBEEK;Non;DILBEEK;Brabant Flamand
5500;DINANT;Non;DINANT;Namur
7370;DOUR;Non;DOUR;Hainaut
2570;DUFFEL;Non;DUFFEL;Anvers
7190;Ecaussinnes-D'Enghien;Oui;ECAUSSINNES;Hainaut
7370;Elouges;Oui;DOUR;Hainaut
5080;Emines;Oui;LA BRUYÈRE;Namur
7730;Evregnies;Oui;ESTAIMPUIS;Hainaut
4731;Eynatten;Oui;RAEREN;Liège
6240;FARCIENNES;Non;FARCIENNES;Hainaut
6820;Fontenoille;Oui;FLORENVILLE;Luxembourg
4340;Fooz;Oui;AWANS;Liège
7080;FRAMERIES;Non;FRAMERIES;Hainaut
1750;Gaasbeek;Oui;LENNIK;Brabant Flamand
7943;Gages;Oui;BRUGELETTE;Hainaut
7906;Gallaix;Oui;LEUZE-EN-HAINAUT;Hainaut
3620;Gellik;Oui;LANAKEN;Limbourg
6181;Gouy-Lez-Piéton;Oui;COURCELLES;Hainaut
4460;Grâce-Berleur;Oui;GRÂCE-HOLLOGNE;Liège
3053;Haasrode;Oui;OUD-HEVERLEE;Brabant Flamand
4210;Hannêche;Oui;BURDINNE;Liège
8530;HARELBEKE;Non;HARELBEKE;Flandre-Occidentale
7022;Harveng;Oui;MONS;Hainaut
4771;Heppenbach;Oui;AMBLÈVE;Liège
3040;HULDENBERG;Non;HULDENBERG;Brabant Flamand
6880;Jehonville;Oui;BERTRIX;Luxembourg
5370;Jeneffe;Oui;HAVELANGE;Namur
4020;Jupille-Sur-Meuse;Oui;LIÈGE;Liège
8956;Kemmel;Oui;HEUVELLAND;Flandre-Occidentale
5101;Lives-Sur-Meuse;Oui;NAMUR;Namur
6540;LOBBES;Non;LOBBES;Hainaut
6924;Lomprez;Oui;WELLIN;Luxembourg
7850;Marcq;Oui;ENGHIEN;Hainaut
4210;Marneffe;Oui;BURDINNE;Liège
5600;Merlemont;Oui;PHILIPPEVILLE;Namur
5081;Meux;Oui;LA BRUYÈRE;Namur
5376;Miécret;Oui;HAVELANGE;Namur
2322;Minderhout;Oui;HOOGSTRATEN;Anvers
1035;Ministère de la Région de Bruxelles Capitale;;;
8560;Moorsele;Oui;WEVELGEM;Flandre-Occidentale
4280;Moxhe;Oui;HANNUT;Liège
5550;Nafraiture;Oui;VRESSE-SUR-SEMOIS;Namur
1120;Neder-Over-Heembeek;Oui;BRUXELLES;Bruxelles (19 communes)
6717;Nothomb;Oui;ATTERT;Luxembourg
6230;Obaix;Oui;PONT-À-CELLES;Hainaut
5555;Oizy;Oui;BIÈVRE;Namur
1760;Onze-Lieve-Vrouw-Lombeek;Oui;ROOSDAAL;Brabant Flamand
9700;Ooike;Oui;OUDENAARDE;Flandre-Orientale
8020;OOSTKAMP;Non;OOSTKAMP;Flandre-Occidentale
4452;Paifve;Oui;JUPRELLE;Liège
1760;Pamel;Oui;ROOSDAAL;Brabant Flamand
5650;Pry;Oui;WALCOURT;Namur
9051;Afsnee;Oui;GENT;Flandre-Orientale
5070;Aisemont;Oui;FOSSES-LA-VILLE;Namur
6721;Anlier;Oui;HABAY;Luxembourg
5520;Anthée;Oui;ONHAYE;Namur
7181;Arquennes;Oui;SENEFFE;Hainaut
3665;AS;Non;AS;Limbourg
7941;Attre;Oui;BRUGELETTE;Hainaut
9290;BERLARE;Non;BERLARE;Flandre-Orientale
4300;Bettincourt;Oui;WAREMME;Liège
7620;Bléharies;Oui;BRUNEHAUT;Hainaut
8680;Bovekerke;Oui;KOEKELARE;Flandre-Occidentale
4650;Chaineux;Oui;HERVE;Liège
4860;Cornesse;Oui;PEPINSTER;Liège
5336;Courrière;Oui;ASSESSE;Namur
4218;Couthuin;Oui;HÉRON;Liège
1831;Diegem;Oui;MACHELEN;Brabant Flamand
5500;Dréhance;Oui;DINANT;Namur
3350;Drieslinter;Oui;LINTER;Brabant Flamand
4480;Ehein;Oui;ENGIS;Liège
9160;Eksaarde;Oui;LOKEREN;Flandre-Orientale
5644;Ermeton-Sur-Biert;Oui;METTET;Namur
4130;ESNEUX;Non;ESNEUX;Liège
4400;Flémalle-Haute;Oui;FLÉMALLE;Liège
5150;FLOREFFE;Non;FLOREFFE;Namur
6464;Forges;Oui;CHIMAY;Hainaut
7910;FRASNES-LEZ-ANVAING;Non;FRASNES-LEZ-ANVAING;Hainaut
2440;GEEL;Non;GEEL;Anvers
1367;Geest-Gérompont-Petit-Rosière;Oui;RAMILLIES;Brabant Wallon
1450;Gentinnes;Oui;CHASTRE;Brabant Wallon
7041;Givry;Oui;QUÉVY;Hainaut
4690;Glons;Oui;BASSENGE;Liège
7900;Grandmetz;Oui;LEUZE-EN-HAINAUT;Hainaut
3150;HAACHT;Non;HAACHT;Brabant Flamand
7100;Haine-Saint-Pierre;Oui;LA LOUVIÈRE;Hainaut
9850;Hansbeke;Oui;DEINZE;Flandre-Orientale
4730;Hauset;Oui;RAEREN;Liège
7334;Hautrage;Oui;SAINT-GHISLAIN;Hainaut
7041;Havay;Oui;QUÉVY;Hainaut
1357;HÉLÉCINE;Non;HÉLÉCINE;Brabant Wallon
2200;HERENTALS;Non;HERENTALS;Anvers
3540;HERK-DE-STAD;Non;HERK-DE-STAD;Limbourg
4681;Hermalle-Sous-Argenteau;Oui;OUPEYE;Liège
2811;Hombeek;Oui;MECHELEN;Anvers
5575;Houdremont;Oui;GEDINNE;Namur
8570;Ingooigem;Oui;ANZEGEM;Flandre-Occidentale
2920;KALMTHOUT;Non;KALMTHOUT;Anvers
3370;Kerkom;Oui;BOUTERSEM;Brabant Flamand
9270;LAARNE;Non;LAARNE;Flandre-Orientale
7522;Lamain;Oui;TOURNAI;Hainaut
5651;Laneffe;Oui;WALCOURT;Namur
1370;Lathuy;Oui;JODOIGNE;Brabant Wallon
7621;Lesdain;Oui;BRUNEHAUT;Hainaut
9521;Letterhoutem;Oui;SINT-LIEVENS-HOUTEM;Flandre-Orientale
5680;Matagne-La-Petite;Oui;DOISCHE;Namur
9820;Melsen;Oui;MERELBEKE;Flandre-Orientale
5640;METTET;Non;METTET;Namur
3680;Neeroeteren;Oui;MAASEIK;Limbourg
4870;Nessonvaux;Oui;TROOZ;Liège
2845;NIEL;Non;NIEL;Anvers
8377;Nieuwmunster;Oui;ZUIENKERKE;Flandre-Occidentale
1400;NIVELLES;Non;NIVELLES;Brabant Wallon
8730;Oedelem;Oui;BEERNEM;Flandre-Occidentale
7911;Oeudeghien;Oui;FRASNES-LEZ-ANVAING;Hainaut
4340;Othée;Oui;AWANS;Liège
7861;Papignies;Oui;LESSINES;Hainaut
4910;Polleur;Oui;THEUX;Liège
5530;Purnode;Oui;YVOIR;Namur
8620;Ramskapelle;Oui;NIEUWPOORT;Flandre-Occidentale
6800;Remagne;Oui;LIBRAMONT-CHEVIGNY;Luxembourg
7090;Ronquières;Oui;BRAINE-LE-COMTE;Hainaut
5330;Sart-Bernard;Oui;ASSESSE;Namur
3290;Schaffen;Oui;DIEST;Brabant Flamand
9860;Scheldewindeke;Oui;OOSTERZELE;Flandre-Orientale
8880;Sint-Eloois-Winkel;Oui;LEDEGEM;Flandre-Occidentale
1742;Sint-Katherina-Lombeek;Oui;TERNAT;Brabant Flamand
5310;Taviers;Oui;EGHEZÉE;Namur
5020;Temploux;Oui;NAMUR;Namur
7334;Villerot;Oui;SAINT-GHISLAIN;Hainaut
5670;VIROINVAL;Non;VIROINVAL;Namur
4020;Wandre;Oui;LIÈGE;Liège
4520;WANZE;Non;WANZE;Liège
9340;Wanzele;Oui;LEDE;Flandre-Orientale
2381;Weelde;Oui;RAVELS;Anvers
5650;Yves-Gomezée;Oui;WALCOURT;Namur
9630;ZWALM;Non;ZWALM;Flandre-Orientale
3806;Velm;Oui;SINT-TRUIDEN;Limbourg
4190;Vieuxville;Oui;FERRIÈRES;Liège
1495;VILLERS-LA-VILLE;Non;VILLERS-LA-VILLE;Brabant Wallon
1457;WALHAIN;Non;WALHAIN;Brabant Wallon
9700;Welden;Oui;OUDENAARDE;Flandre-Orientale
3111;Wezemaal;Oui;ROTSELAAR;Brabant Flamand
8210;ZEDELGEM;Non;ZEDELGEM;Flandre-Occidentale
1430;Quenast;Oui;REBECQ;Brabant Wallon
4730;RAEREN;Non;RAEREN;Liège
1880;Ramsdonk;Oui;KAPELLE-OP-DEN-BOS;Brabant Flamand
4690;Roclenge-Sur-Geer;Oui;BASSENGE;Liège
4257;Rosoux-Crenwick;Oui;BERLOZ;Liège
3870;Rukkelingen-Loon;Oui;HEERS;Limbourg
5620;Saint-Aubin;Oui;FLORENNES;Namur
1009;Senat de Belgique;;;
4851;Sippenaeken;Oui;PLOMBIÈRES;Liège
7973;Stambruges;Oui;BELOEIL;Hainaut
8691;Stavele;Oui;ALVERINGEM;Flandre-Occidentale
5600;Surice;Oui;PHILIPPEVILLE;Namur
4557;TINLOT;Non;TINLOT;Liège
1480;TUBIZE;Non;TUBIZE;Brabant Wallon
3054;Vaalbeek;Oui;OUD-HEVERLEE;Brabant Flamand
9300;AALST;Non;AALST;Flandre-Orientale
5060;Arsimont;Oui;SAMBREVILLE;Namur
5330;ASSESSE;Non;ASSESSE;Namur
7380;Baisieux;Oui;QUIÉVRAIN;Hainaut
7870;Bauffe;Oui;LENS;Hainaut
9520;Bavegem;Oui;SINT-LIEVENS-HOUTEM;Flandre-Orientale
3960;Beek;Oui;BREE;Limbourg
3540;Berbroek;Oui;HERK-DE-STAD;Limbourg
2600;Berchem;Oui;ANTWERPEN;Anvers
8791;Beveren;Oui;WAREGEM;Flandre-Occidentale
4460;Bierset;Oui;GRÂCE-HOLLOGNE;Liège
5542;Blaimont;Oui;HASTIÈRE;Namur
7603;Bon-Secours;Oui;PÉRUWELZ;Hainaut
3631;Boorsem;Oui;MAASMECHELEN;Limbourg
3840;BORGLOON;Non;BORGLOON;Limbourg
2880;BORNEM;Non;BORNEM;Anvers
2150;BORSBEEK;Non;BORSBEEK;Anvers
2288;Bouwel;Oui;GROBBENDONK;Anvers
7133;Buvrinnes;Oui;BINCHE;Hainaut
4257;Corswarem;Oui;BERLOZ;Liège
6075;CSM Charleroi X;;;
9800;DEINZE;Non;DEINZE;Flandre-Orientale
5310;Dhuy;Oui;EGHEZÉE;Namur
7050;Erbaut;Oui;JURBISE;Hainaut
4700;EUPEN;Non;EUPEN;Liège
7387;Fayt-Le-Franc;Oui;HONNELLES;Hainaut
6686;Flamierge;Oui;BERTOGNE;Luxembourg
3792;Fouron-Saint-Pierre;Oui;FOURONS;Limbourg
7040;Goegnies-Chaussée;Oui;QUÉVY;Hainaut
4460;GRÂCE-HOLLOGNE;Non;GRÂCE-HOLLOGNE;Liège
9506;Grimminge;Oui;GERAARDSBERGEN;Flandre-Orientale
5340;Haltinne;Oui;GESVES;Namur
9450;Heldergem;Oui;HAALTERT;Flandre-Orientale
7522;Hertain;Oui;TOURNAI;Hainaut
8690;Hoogstade;Oui;ALVERINGEM;Flandre-Occidentale
7812;Houtaing;Oui;ATH;Hainaut
1851;Humbeek;Oui;GRIMBERGEN;Brabant Flamand
1041;International Press Center;;;
1460;ITTRE;Non;ITTRE;Brabant Wallon
8870;IZEGEM;Non;IZEGEM;Flandre-Occidentale
5100;Jambes;Oui;NAMUR;Namur
8700;Kanegem;Oui;TIELT;Flandre-Occidentale
3950;Kaulille;Oui;BOCHOLT;Limbourg
3360;Korbeek-Lo;Oui;BIERBEEK;Brabant Flamand
3400;Laar;Oui;LANDEN;Brabant Flamand
3970;LEOPOLDSBURG;Non;LEOPOLDSBURG;Limbourg
6500;Leval-Chaudeville;Oui;BEAUMONT;Hainaut
4020;LIÈGE;Non;LIÈGE;Liège
3210;Linden;Oui;LUBBEEK;Brabant Flamand
2547;LINT;Non;LINT;Anvers
5501;Lisogne;Oui;DINANT;Namur
2990;Loenhout;Oui;WUUSTWEZEL;Anvers
3920;LOMMEL;Non;LOMMEL;Limbourg
3360;Lovenjoel;Oui;BIERBEEK;Brabant Flamand
8510;Marke;Oui;KORTRIJK;Flandre-Occidentale
9800;Meigem;Oui;DEINZE;Flandre-Orientale
4633;Melen;Oui;SOUMAGNE;Liège
6860;Mellier;Oui;LÉGLISE;Luxembourg
5560;Mesnil-Eglise;Oui;HOUYET;Namur
3870;Mettekoven;Oui;HEERS;Limbourg
6540;Mont-Sainte-Geneviève;Oui;LOBBES;Hainaut
6061;Montignies-Sur-Sambre;Oui;CHARLEROI;Hainaut
6750;Mussy-La-Ville;Oui;MUSSON;Luxembourg
9403;Neigem;Oui;NINOVE;Flandre-Orientale
4120;NEUPRÉ;Non;NEUPRÉ;Liège
1457;Nil-Saint-Vincent-Saint-Martin;Oui;WALHAIN;Brabant Wallon
7020;Nimy;Oui;MONS;Hainaut
2390;Oostmalle;Oui;MALLE;Anvers
9750;Ouwegem;Oui;KRUISEM;Flandre-Orientale
1012;Parlement de la Communauté française;;;
5352;Perwez-Haillot;Oui;OHEY;Namur
6692;Petit-Thier;Oui;VIELSALM;Luxembourg
5550;Pussemange;Oui;VRESSE-SUR-SEMOIS;Namur
4621;Retinne;Oui;FLÉRON;Liège
6044;Roux;Oui;CHARLEROI;Hainaut
4606;Saint-André;Oui;DALHEM;Liège
6887;Saint-Médard;Oui;HERBEUMONT;Luxembourg
3470;Sint-Margriete-Houtem;Oui;KORTENAKEN;Brabant Flamand
9800;Sint-Martens-Leerne;Oui;DEINZE;Flandre-Orientale
8690;Sint-Rijkers;Oui;ALVERINGEM;Flandre-Occidentale
6887;Straimont;Oui;HERBEUMONT;Luxembourg
5550;Sugny;Oui;VRESSE-SUR-SEMOIS;Namur
3980;TESSENDERLO;Non;TESSENDERLO;Limbourg
3793;Teuven;Oui;FOURONS;Limbourg
4791;Thommen;Oui;BURG-REULAND;Liège
3300;TIENEN;Non;TIENEN;Brabant Flamand
7760;Velaines;Oui;CELLES;Hainaut
5300;Vezin;Oui;ANDENNE;Namur
6280;Villers-Poterie;Oui;GERPINNES;Hainaut
7031;Villers-Saint-Ghislain;Oui;MONS;Hainaut
4520;Vinalmont;Oui;WANZE;Liège
8640;VLETEREN;Non;VLETEREN;Flandre-Occidentale
2340;Vlimmeren;Oui;BEERSE;Anvers
4041;Vottem;Oui;HERSTAL;Liège
1818;VTM;;;
9950;Waarschoot;Oui;LIEVEGEM;Flandre-Orientale
6223;Wagnelée;Oui;FLEURUS;Hainaut
7861;Wannebecq;Oui;LESSINES;Hainaut
4217;Waret-L'Evêque;Oui;HÉRON;Liège
5523;Weillen;Oui;ONHAYE;Namur
8434;Westende;Oui;MIDDELKERKE;Flandre-Occidentale
3803;Wilderen;Oui;SINT-TRUIDEN;Limbourg
5575;Willerzie;Oui;GEDINNE;Namur
9506;Zandbergen;Oui;GERAARDSBERGEN;Flandre-Orientale
9500;Zarlardinge;Oui;GERAARDSBERGEN;Flandre-Orientale
8490;Zerkegem;Oui;JABBEKE;Flandre-Occidentale
8750;Zwevezele;Oui;WINGENE;Flandre-Occidentale
2099;Antwerpen x;;;
7811;Arbre;Oui;ATH;Hainaut
4260;Avennes;Oui;BRAIVES;Liège
3128;Baal;Oui;TREMELO;Brabant Flamand
6464;Baileux;Oui;CHIMAY;Hainaut
6460;Bailièvre;Oui;CHIMAY;Hainaut
8480;Bekegem;Oui;ICHTEGEM;Flandre-Occidentale
9700;Bevere;Oui;OUDENAARDE;Flandre-Orientale
5310;Bolinne;Oui;EGHEZÉE;Namur
4317;Borlez;Oui;FAIMES;Liège
7300;BOUSSU;Non;BOUSSU;Hainaut
3370;BOUTERSEM;Non;BOUTERSEM;Brabant Flamand
4260;BRAIVES;Non;BRAIVES;Liège
2870;Breendonk;Oui;PUURS-SINT-AMANDS;Anvers
4790;BURG-REULAND;Non;BURG-REULAND;Liège
7642;Calonne;Oui;ANTOING;Hainaut
1341;Céroux-Mousty;Oui;OTTIGNIES-LOUVAIN-LA-NEUVE;Brabant Wallon
5660;COUVIN;Non;COUVIN;Namur
8340;DAMME;Non;DAMME;Flandre-Occidentale
4140;Dolembreux;Oui;SPRIMONT;Liège
1370;Dongelberg;Oui;JODOIGNE;Brabant Wallon
7972;Ellignies-Sainte-Anne;Oui;BELOEIL;Hainaut
8600;Esen;Oui;DIKSMUIDE;Flandre-Occidentale
7730;ESTAIMPUIS;Non;ESTAIMPUIS;Hainaut
6820;FLORENVILLE;Non;FLORENVILLE;Luxembourg
4870;Forêt;Oui;TROOZ;Liège
5641;Furnaux;Oui;METTET;Namur
4851;Gemmenich;Oui;PLOMBIÈRES;Liège
1390;GREZ-DOICEAU;Non;GREZ-DOICEAU;Brabant Wallon
7120;Haulchin;Oui;ESTINNES;Hainaut
6220;Heppignies;Oui;FLEURUS;Hainaut
8950;HEUVELLAND;Non;HEUVELLAND;Flandre-Occidentale
1090;JETTE;Non;JETTE;Bruxelles (19 communes)
6642;Juseret;Oui;VAUX-SUR-SÛRE;Luxembourg
8572;Kaster;Oui;ANZEGEM;Flandre-Occidentale
2460;KASTERLEE;Non;KASTERLEE;Anvers
3700;Kolmont;Oui;TONGEREN;Limbourg
3070;KORTENBERG;Non;KORTENBERG;Brabant Flamand
4350;Lamine;Oui;REMICOURT;Liège
3201;Langdorp;Oui;AARSCHOT;Brabant Flamand
9971;Lembeke;Oui;KAPRIJKE;Flandre-Orientale
4317;Les Waleffes;Oui;FAIMES;Liège
6500;Leugnies;Oui;BEAUMONT;Hainaut
1357;Linsmeau;Oui;HÉLÉCINE;Brabant Wallon
8380;Lissewege;Oui;BRUGGE;Flandre-Occidentale
7020;Maisières;Oui;MONS;Hainaut
9990;MALDEGEM;Non;MALDEGEM;Flandre-Orientale
5660;Mariembourg;Oui;COUVIN;Namur
7760;Molenbaix;Oui;CELLES;Hainaut
6590;MOMIGNIES;Non;MOMIGNIES;Hainaut
6032;Mont-Sur-Marchienne;Oui;CHARLEROI;Hainaut
2200;Morkhoven;Oui;HERENTALS;Anvers
7140;MORLANWELZ;Non;MORLANWELZ;Hainaut
7700;MOUSCRON;Non;MOUSCRON;Hainaut
1320;Nodebais;Oui;BEAUVECHAIN;Brabant Wallon
2520;Oelegem;Oui;RANST;Anvers
8720;Oeselgem;Oui;DENTERGEM;Flandre-Occidentale
7750;Orroir;Oui;MONT-DE-L'ENCLUS;Hainaut
4560;Pailhe;Oui;CLAVIER;Liège
1315;Piétrebais;Oui;INCOURT;Brabant Wallon
6830;Poupehan;Oui;BOUILLON;Luxembourg
8972;Roesbrugge-Haringe;Oui;POPERINGE;Flandre-Occidentale
1370;Saint-Jean-Geest;Oui;JODOIGNE;Brabant Wallon
4550;Saint-Séverin;Oui;NANDRIN;Liège
1101;Scanning;;;
4557;Seny;Oui;TINLOT;Liège
5630;Silenrieux;Oui;CERFONTAINE;Namur
9051;Sint-Denijs-Westrem;Oui;GENT;Flandre-Orientale
8600;Sint-Jacobs-Kapelle;Oui;DIKSMUIDE;Flandre-Occidentale
8310;Sint-Kruis;Oui;BRUGGE;Flandre-Occidentale
9170;Sint-Pauwels;Oui;SINT-GILLIS-WAAS;Flandre-Orientale
1700;Sint-Ulriks-Kapelle;Oui;DILBEEK;Brabant Flamand
8490;Stalhille;Oui;JABBEKE;Flandre-Occidentale
8630;Steenkerke;Oui;VEURNE;Flandre-Occidentale
6511;Strée;Oui;BEAUMONT;Hainaut
1853;Strombeek-Bever;Oui;GRIMBERGEN;Brabant Flamand
1457;Tourinnes-Saint-Lambert;Oui;WALHAIN;Brabant Wallon
3020;Veltem-Beisem;Oui;HERENT;Brabant Flamand
